indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0010345633732042022,0.0011401996777925566,0.0010684541729497426,0.0009970936796938688,0.0010270650030380257,0.0009038171677084655,0.0010078234665352743,0.0009646673252443396,0.0008113589442544737,0.000483119781929204,0.0005514435912749981
winRateDaily,0.5634721525338685,0.5674862017059709,0.5712493728048169,0.562468640240843,0.5707476166583041,0.5597089814350226,0.5642247867536377,0.564977420973407,0.5551931761164074,0.5569493226292022,0.5270948319116909
PLRatioDaily,0.8830977964713991,0.8916820880685963,0.8700098585396664,0.8889087878363868,0.8602486322946004,0.8876223738446508,0.8790910913551818,0.8667187968004768,0.8806402974812936,0.8374883038391824,1.1010626804019463
targetRet,0.2092407188430916,0.25160402188701525,0.2310603146546102,0.20579089193101696,0.21274011065370235,0.1799606788214838,0.20619736842080472,0.18643587845261322,0.13518012249341282,0.03476520506342373,0.13975505151956513
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,0.08196022233626321,0.12432352538018687,0.10377981814778181,0.07851039542418858,0.08545961414687397,0.05268018231465543,0.07891687191397634,0.059155381945784846,0.007899625986584446,-0.09251529144340465,0.012474555012736754
sigma,0.36798749960985144,0.3457453935261298,0.3419052716349628,0.35032472379561685,0.35499765597366795,0.3456165710917102,0.3567806536723592,0.37227892944128804,0.38741631652225894,0.41362788485670676,0.1186112892696795
sharpeRatio,0.5686082246406013,0.7277147478987315,0.6758021411886947,0.5874289707599328,0.5992718742612836,0.5206945901148091,0.5779387595667141,0.5007962140978918,0.3489272824306719,0.08404947136353598,1.17826095964451
informationRatio,0.8195401873172191,1.4620092592171299,1.350952075078481,1.0207549053403906,1.037602887287631,0.644062647353088,0.9600051032491647,0.6308302782818767,0.0721739800599878,-0.6513754402742206,0.03233644067542792
maxDrawDown,0.7311939910206933,0.6912689918418025,0.7427351768920827,0.7278524473142367,0.7222595383814987,0.7087350165617625,0.6916212430105773,0.6967262024622483,0.7372753540896426,0.798931337866928,0.31707154362373413
meanRetMonthly,0.0222478225019586,0.023699352960756315,0.02190819568028618,0.020342455352580537,0.020971012348227562,0.01825135407014247,0.020455096989397688,0.019259016537514547,0.015904381362201438,0.009231462861183813,0.01125222234897146
winRateMonthly,0.5532994923857868,0.6040609137055838,0.5939086294416244,0.5786802030456852,0.5736040609137056,0.583756345177665,0.5685279187817259,0.5685279187817259,0.5279187817258884,0.5279187817258884,0.6294416243654822
PLRatioMonthly,1.350887663622753,1.236358361531036,1.2413870616427631,1.2529057955425664,1.282221708415924,1.1829620904860987,1.3040530084613695,1.2443170500649259,1.3229844715540715,1.1054634098883096,1.4050691488895806
meanTurnoverRate,0.08092262959579803,0.11471721435081518,0.10639983253597547,0.11072438370701165,0.12005890113824258,0.1009443277167571,0.08925495970096625,0.08422269653114973,0.06933762372552656,0.043497381884544155,0.0
