,1,2,3,4,5,6,7,8,9,10
200501,0.929623184332994,0.9337452881373532,0.9425539558876393,0.9353697763424025,0.9298874953097407,0.9394784667060496,0.9324111803008779,0.9438810734036684,0.9277404912209829,0.9257847843079259
200502,1.047538715649379,1.0453785005012066,1.042170407900549,1.0423305310940483,1.031843582322878,1.0371990755616571,1.0378203883454054,1.0486813390334948,1.030622689697544,1.0381057133320375
200503,0.9316627383785127,0.9181707086300952,0.9116677865408943,0.9146871065330718,0.9043720497262915,0.9264506254290706,0.8936128491898451,0.9427979835159851,0.8952732815544454,0.9258141876909526
200504,0.8745411312769498,0.8477057611863036,0.8480500047925372,0.8674186986844256,0.8552255871753452,0.888047456702013,0.841564619619375,0.9018709331073483,0.8310612114378271,0.8692748520765566
200505,0.8454256105512237,0.826272091640585,0.7986244806295707,0.8363886369372547,0.8183860880457554,0.8491139676379453,0.8124407681382448,0.8584480994287649,0.7925016285815685,0.8290507149463168
200506,0.841864400314081,0.8306271108364788,0.7998600097059714,0.8449077643971193,0.8342043342182669,0.8453937520153084,0.8036310747598218,0.8533020991810648,0.7906392899411836,0.8390947173540962
200507,0.7858303439268277,0.7857201913467121,0.7505888503582798,0.7948613958756388,0.8023167941085992,0.8093186614352739,0.755651551267636,0.8102977130951832,0.762644079753226,0.8111760304274077
200508,0.9237263682831784,0.9336230327164161,0.8793326306478952,0.927867877147166,0.9405253622362995,0.9260901743579603,0.8572526616917725,0.9267801835507374,0.8796685430254834,0.9476234619308843
200509,0.9506249819018282,0.9511230454875164,0.8907049237190156,0.9602981028856555,0.9598532167931766,0.9356409382247557,0.8753432675646481,0.942731082879039,0.8962774527403751,0.9719917464742673
200510,0.8989290983868852,0.8986404156681101,0.8405938128511506,0.9029820029870173,0.9053069703771923,0.8804864203912921,0.8113633114931539,0.8830715939646552,0.8351333478068137,0.9166985075489155
200511,0.9207998490881357,0.9194369832261372,0.8731609195540144,0.9110159534758162,0.9174235273484713,0.8959226338014682,0.8268643726760162,0.8902609087317542,0.8402045648369412,0.9324499272601587
200512,0.9402105686183353,0.9586043485803343,0.9038379042326977,0.9399965028332121,0.9418082229262439,0.9223991999478643,0.8526486901649204,0.9091505405601232,0.8613338257558608,0.9576954311083367
200601,1.0272565146016448,1.059564792651087,1.008434582756846,1.0363601569802217,1.0353329293929856,1.0013184792348426,0.9207044883297547,0.9815008549548135,0.9355667819704969,1.0649894228857757
200602,1.0516534213613482,1.1069707600821794,1.0409867358130689,1.053806886042412,1.0550962035368052,1.0319061905655975,0.9162732669155299,0.9837795711987086,0.9601343167692922,1.088971869580712
200603,1.0688428356718571,1.0961502859606633,1.0707662916015717,1.089261953567838,1.0632008857619315,1.0490048458056895,0.918685293289433,0.9983310242952517,0.9655023929071375,1.1142861155815316
