indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.00043563326988441494,0.000850194941471857,0.0009296292393693138,0.0009372874873860322,0.00105428642893989,0.0014453712877677356,0.001098574486836331,0.0009800897892746113,0.0010175636408400887,0.0006933755758827325,-0.0002577423059983177
winRateDaily,0.5504264927245359,0.5607124937280482,0.564977420973407,0.5622177621675866,0.5662318113396889,0.5787757150025088,0.5607124937280482,0.564977420973407,0.5639739086803813,0.5589563472152533,0.46236828901154037
PLRatioDaily,0.8609623413684644,0.8722755842255305,0.8677025642071418,0.8793476263009542,0.8789726850330564,0.8781743702912983,0.9036025015536164,0.8740031172342901,0.8799989170065172,0.8588680499970178,1.0123493234557617
targetRet,0.03888728761359528,0.15633124304820756,0.18143308121328028,0.18462138942290252,0.220655181440778,0.3462813866921146,0.2337578802272935,0.19743182480839216,0.2068037372387017,0.10821348699274425,-0.0657892251422737
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,-0.0883932088932331,0.02905074654137918,0.0541525847064519,0.05734089291607414,0.09337468493394963,0.21900089018528623,0.10647738372046511,0.07015132830156379,0.07952324073187333,-0.019067009514084132,-0.19306972164910208
sigma,0.37388521657516754,0.364597964323322,0.36017342262322727,0.35814159731605116,0.35612226999129454,0.3554241285057289,0.35691983427704355,0.35758071924541485,0.3617160109508356,0.37301640603337194,0.08496869716586196
sharpeRatio,0.1040086258820485,0.42877705951636774,0.5037381156329102,0.5154983135342938,0.6196051188996744,0.9742765302624441,0.6549310455127273,0.5521321877337876,0.5717295640164805,0.290103827184113,-0.7742760256032967
informationRatio,-0.905364562142497,0.3589975566478289,0.6975640902301842,0.7271934665882284,1.1032907711595792,2.42322790170942,1.2641817909921167,0.9170882257416897,0.9977865872527738,-0.19706089254286058,-0.5668921481779725
maxDrawDown,0.7566853125973123,0.7298043950610213,0.7058340698331189,0.7248765182320887,0.7334762873485208,0.7135949308851363,0.7085708280156047,0.7029848521801687,0.6766710070271884,0.7281364069808586,0.7536133443450195
meanRetMonthly,0.00863637809434704,0.01689550635285005,0.018732158642840384,0.018986418194619124,0.021847434896120253,0.0309714597630258,0.022686626102553092,0.01977483754486057,0.020374060005081854,0.013454575719816496,-0.005233200043982694
winRateMonthly,0.5380710659898477,0.5583756345177665,0.5685279187817259,0.5583756345177665,0.583756345177665,0.5685279187817259,0.5634517766497462,0.5583756345177665,0.5634517766497462,0.5532994923857868,0.4010152284263959
PLRatioMonthly,1.0628082396409118,1.232598334509184,1.2415953106476016,1.3036565979221755,1.240831699194004,1.58773234993872,1.3903609797639487,1.3420751370545076,1.3343198557430445,1.156748423315997,0.8073460194906932
meanTurnoverRate,0.8619266275128571,0.8974558402385409,0.8976586150838936,0.8955323191861428,0.8932973774799452,0.888648762111515,0.8947683637161671,0.8970499477577135,0.8988386622089052,0.8704439304724179,0.0
