indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0007579622869678012,0.000999457124756143,0.001036608609394838,0.0011244339782889798,0.0010893061731108498,0.001088717177049951,0.0010694412545961974,0.0009927170248346438,0.000828437675602135,0.00045217012419374383,0.00030579216277405746
winRateDaily,0.5584545910687406,0.5617160060210737,0.569493226292022,0.5687405920722529,0.564977420973407,0.5657300551931761,0.5677370797792273,0.5632212744606121,0.557451078775715,0.5429001505268439,0.5318615153035625
PLRatioDaily,0.8620233201114966,0.8801915749905086,0.8601833464783885,0.8748387571256249,0.8866668511332035,0.8859350459801648,0.8778196182954534,0.885562885545841,0.886183696185293,0.8926413387584521,0.9747736831663066
targetRet,0.11297543913702124,0.1909121474725044,0.20714529277303773,0.2370076596240096,0.22936417367509532,0.23217545880131407,0.2284426571002911,0.20652599007256378,0.15878554713032123,0.055630197438805595,0.06759620257725629
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,-0.01430505736980714,0.06363165096567602,0.07986479626620935,0.10972716311718123,0.10208367716826694,0.1048949622944857,0.10116216059346272,0.0792454935657354,0.03150505062349285,-0.07165029906802278,-0.059684293929572085
sigma,0.4032186239226613,0.38497168921634284,0.37400220599040157,0.3673899851805595,0.36045019110052956,0.35379190865724613,0.3486314204800706,0.3453781245670699,0.3435611819060269,0.3414013114173282,0.14836028308119234
sharpeRatio,0.2801840798868713,0.4959121743760678,0.5538611523012084,0.6451119224372122,0.6363269581708326,0.6562486397229786,0.6552555038949793,0.5979706744063287,0.46217545954814326,0.16294664249488885,0.4556219573958569
informationRatio,-0.11620777085544207,0.6201255218006617,0.8525767766790886,1.2359021171945759,1.2250029409137688,1.3376953447468096,1.3460628444633742,1.1191841889518002,0.43100972727755293,-0.795038247054715,-0.196493035539392
maxDrawDown,0.7647344435691036,0.7366524538855508,0.7208793269976617,0.6942393829238687,0.6989457201873435,0.7069406801072793,0.7082496933576758,0.7069332740834235,0.7128829953254625,0.8250981030612168,0.3638343229211053
meanRetMonthly,0.015086077410025121,0.020038051131427863,0.020714415869401745,0.022829573093446756,0.022201917379259327,0.022319226176485372,0.021965712419413228,0.02021757922096736,0.016974679293612304,0.00955582815025578,0.006233128336279727
winRateMonthly,0.5532994923857868,0.5736040609137056,0.5583756345177665,0.5685279187817259,0.5634517766497462,0.5736040609137056,0.5786802030456852,0.5685279187817259,0.5634517766497462,0.5177664974619289,0.5685279187817259
PLRatioMonthly,1.1491801650093476,1.221221391958015,1.3449405221195356,1.3620033527781297,1.3786339552884912,1.3372021063017403,1.3041794639394773,1.3096440862131096,1.224916916729306,1.1969743107122022,1.1645001349507584
meanTurnoverRate,0.1042050267253494,0.2350193566916429,0.30364518631048565,0.3424361822617221,0.35947342692799616,0.35979898224854345,0.34424713804677004,0.30678008351543656,0.23748727121068922,0.1048726458519559,0.0
