indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0017234870952390383,0.0013407434331630492,0.0012981131308881064,0.001241239790651197,0.0012077677344835668,0.0010779779642862287,0.0009581764779681149,0.0008366904087070686,0.0004738120424071297,-0.0005496940261666453,0.002273181121405684
winRateDaily,0.5717511289513296,0.5722528850978424,0.5730055193176117,0.5634721525338685,0.5689914701455093,0.5652282990466633,0.559959859508279,0.5546914199698947,0.544154540893126,0.5203211239337682,0.577019568489714
PLRatioDaily,0.9050587804252758,0.8730953539951689,0.8690451400476957,0.8993632133423031,0.8771331231520503,0.8759743001852207,0.8807416307971168,0.8842189882023431,0.8794239043273044,0.8552503744593892,1.1253915437755946
targetRet,0.4218713274826984,0.30150391013534583,0.29184608898378195,0.27556570992167395,0.2675400463089692,0.22808785017154376,0.19217694860345924,0.1557827001392309,0.05462912274230014,-0.18945325860740148,0.7192856815837794
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,0.29459083097587,0.17422341362851745,0.16456559247695357,0.14828521341484557,0.14025954980214084,0.10080735366471538,0.06489645209663086,0.028502203632402523,-0.07265137376452824,-0.31673375511422985,0.592005185076951
sigma,0.39458480258996265,0.3760830386391489,0.3673595084528781,0.3633073617490015,0.35762824861467424,0.3554329141592622,0.3547687567660967,0.3565963172130843,0.3591922675482663,0.37850310134873877,0.22807423603348448
sharpeRatio,1.069152498306152,0.8016950491208895,0.794442725092054,0.7584919518147675,0.7480953961140515,0.6417184258555815,0.5416963724631586,0.43686009254588815,0.15208880501571315,-0.5005329095912645,3.1537349158463397
informationRatio,1.9877607877372316,1.4814085603270086,1.616463899968066,1.5530057832785593,1.6181376885572882,1.2119322442225509,0.7976416167472431,0.3405707571640821,-0.7585193749972856,-2.1811366596214468,1.5300169173843887
maxDrawDown,0.6810368738296186,0.6869701260473484,0.6662673731566374,0.6865813070554289,0.694693188017323,0.7010630300396503,0.7138941978709112,0.7436998210589091,0.7561942052935674,0.98666880342106,0.21628097921454048
meanRetMonthly,0.035958210715914624,0.027601586932329957,0.026695496447926487,0.025489609568169497,0.024783411824052172,0.022007311884127915,0.01921871782346622,0.01662815605889659,0.00891723849507718,-0.010987523392240786,0.04798045317136028
winRateMonthly,0.6040609137055838,0.5888324873096447,0.5736040609137056,0.5888324873096447,0.5786802030456852,0.583756345177665,0.5736040609137056,0.5736040609137056,0.5177664974619289,0.4010152284263959,0.7817258883248731
PLRatioMonthly,1.4731154936439093,1.3410415557661604,1.4180145842401772,1.3047053307306973,1.3577658009676095,1.2456932337020787,1.2385991976533366,1.170012317073566,1.186814541943794,1.1258773213649516,1.8592490486861124
meanTurnoverRate,0.25408762407448576,0.5189403021087661,0.6106358901447051,0.6471210036426931,0.659534616685243,0.6539371889052317,0.6281088518034675,0.5758200973631753,0.46681982985267534,0.21091091423455027,0.0
