indicators,1,2,3,4,5,6,7,8,9,10,TMB
meanRetDaily,0.0018512967448208438,0.001514597683343356,0.0013517831682324608,0.0012003307521288307,0.00100423250981403,0.0008551811706961145,0.0006290385009628523,0.0004060903385570581,0.00016055772932401188,-0.0001307847748088408,0.0019820815196296845
winRateDaily,0.58078273958856,0.5845459106874059,0.5785248369292524,0.5740090316106372,0.5637230306071249,0.559959859508279,0.5541896638233819,0.5461615654791772,0.5459106874059207,0.5296036126442549,0.6623181133968891
PLRatioDaily,0.9006723934224916,0.8591685004506909,0.8666068140817653,0.8673949962411078,0.8827535941045012,0.8792101272870525,0.87271905288229,0.8752021366766908,0.84841368733267,0.8735080770735334,1.049333780234279
targetRet,0.4763485027776466,0.36402367057096296,0.31314230436359947,0.2657142040910707,0.20532266841078983,0.16099729982495803,0.09560953313295228,0.03584211682488103,-0.02737033315035209,-0.09686153514450557,0.628412226316458
benchmarkRet,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838,0.12728049650682838
excessRet,0.34906800627081824,0.2367431740641346,0.1858618078567711,0.13843370758424234,0.07804217190396145,0.03371680331812965,-0.03167096337387609,-0.09143837968194735,-0.15465082965718047,-0.22414203165133395,0.5011317298096296
sigma,0.3798110000270393,0.36663493199742464,0.35938138983441886,0.35648517447523137,0.35649149132409513,0.35697985544385563,0.3606042551705204,0.36153332133538507,0.365971810224157,0.3697744409795246,0.1218585033471151
sharpeRatio,1.254172477215601,0.9928777615045148,0.8713370063705203,0.745372383247687,0.5759539102831657,0.450998277269119,0.2651370075700882,0.0991391794606706,-0.07478809128382816,-0.26194762106304975,5.156900906015724
informationRatio,3.337743699300918,2.7242474067803633,2.185767344637915,1.6583097071051776,0.8903372516047809,0.381585894903202,-0.3514529299832793,-1.0596272661886683,-1.7684221121768884,-2.2155501763635983,1.463324691236888
maxDrawDown,0.6844590425683161,0.6695398661350934,0.6707152212525298,0.6889287267852107,0.6965063548934396,0.7031057619067176,0.7432705729156933,0.756395161023243,0.84764887077232,0.9348390638135555,0.17999651975901243
meanRetMonthly,0.03786785718751702,0.030932815471448386,0.027776441172225524,0.024433489079006027,0.020411891625888655,0.017092243852500515,0.012460179701935638,0.007857071072696873,0.0028943249717770752,-0.0031520363871599365,0.040886974219280656
winRateMonthly,0.6345177664974619,0.6142131979695431,0.6040609137055838,0.5939086294416244,0.5583756345177665,0.5380710659898477,0.5329949238578681,0.5076142131979695,0.5076142131979695,0.47715736040609136,0.9086294416243654
PLRatioMonthly,1.4287734797622194,1.3669742390009796,1.3299145666265488,1.2875114112686885,1.3496489233677351,1.3581038948714768,1.2251873023059963,1.200668938629447,1.0473503117298668,1.0059101039087137,1.7189964212576674
meanTurnoverRate,0.8601628846038987,0.8943940207946326,0.8941413676966682,0.8898524131438098,0.8884989869145454,0.891652502894092,0.8964222479030644,0.895929579414336,0.888003923825907,0.857748534529212,0.0
